,0
TCIRG1,0.034872555000399603
ZNF7,0.03487057572743111
SART3,0.034869722716636777
C2orf74,0.03486800687007089
TMEM180,0.03484690922983938
PHF19,0.03484681929644222
BCL7A,0.0348406936591318
ZBTB42,0.03482822777794641
LBR,0.03482347215306048
BCL9L,0.03481556184551515
SLC25A23,0.034811627164041126
USP16,0.034808598224689485
TTLL4,0.03479573910152451
PTPN18,0.034795726018110554
CFL2,0.034793999923776596
GLOD4,0.03477872856997982
FBXO4,0.03477415094437922
PRKRIR,0.03476555023182912
GOSR2,0.034762260246356175
COPS4,0.03475169075295765
SMAD5,0.03474800014946522
C4orf46,0.034747647450360845
PLRG1,0.03474725366641322
LPCAT3,0.034741587181904926
LRRC14,0.03473198086741713
CIC,0.034730205732910586
MPI,0.03472361196249404
CDR2L,0.03470307803612179
ZFYVE19,0.034696976333257495
PPP2R1B,0.034695245584730056
SH2D3A,0.03469312549362322
SLC41A3,0.03468935803259089
TBC1D17,0.03467734525819097
PRPF39,0.03467456579259916
SIRT7,0.034673910059511495
PRKAR2B,0.03467183649636867
CDK16,0.03466956547251926
RNF10,0.03466195078626428
TTC14,0.034659396008156144
APOBEC2,0.0346552394162144
FAHD1,0.03465503506083944
ZNF765,0.03465358941174899
RFC5,0.034640275485587395
SNRNP27,0.034625532656097836
SAP130,0.03462331404750685
DAK,0.03462082413707408
ATG16L2,0.03462036102862065
RRP1,0.0346167971793995
RAD54L2,0.03461199984198038
ZNF275,0.0345940435452361
MADD,0.034585951156114084
ARMCX3,0.03458482722847959
ZNF260,0.034574829924898805
PPIL3,0.03457159198756454
POLR1D,0.034567529713912984
SIX5,0.03455987343025649
NOP16,0.034549568545367115
SLC35A5,0.0345487526560896
ACTN4,0.03454436855219448
CCDC104,0.03454396012366367
BRI3BP,0.0345387781801408
UBXN2A,0.03453834631247926
COX15,0.03453724412459996
PARP10,0.03453501297973858
RUNDC1,0.03453142953078778
UHRF1BP1,0.03452606265572117
IMPA1,0.0345233659717299
TK2,0.03452220955459768
BRD4,0.034522003729801104
C16orf70,0.034518073132285144
TCEB3,0.034489672655726035
BABAM1,0.03448510428039389
KCTD21,0.034479930737777484
PPP1R8,0.034462830669432516
SPDYE1,0.034456689207694624
MUM1,0.03445521097509105
H2AFV,0.03443756448407895
EPHX2,0.03442908966263908
MMRN2,0.03442355901101787
RP2,0.03442090432831499
C1orf109,0.034417633373704085
ATP5S,0.03441341185976422
ARL16,0.03440146970140658
HERC5,0.03438910196015811
CDK12,0.03438609441048975
MFN2,0.034385974157923035
SORBS3,0.03438131847163219
MOV10,0.03438079539920395
CASP7,0.03435735266055754
ANGEL2,0.03434202673379387
ANKRD42,0.03434007402349481
ZNFX1,0.03433979409409488
PI4KB,0.03433312563630742
CCNT1,0.03429849552221696
C5orf22,0.03429272074469591
WDR90,0.03429071258581923
VEGFB,0.034281946019752554
RTP4,0.03427395225573858
UBE2J2,0.034270232596071364
PWP1,0.034268554664915206
DHX30,0.03426006581998716
EDEM2,0.0342555870298722
THOC1,0.03424360687873989
SUN2,0.03424285771769833
NCBP1,0.03423167478568616
KCTD10,0.034223720626899476
ZBTB41,0.034221132443224625
RPP30,0.03420899969151062
ZBTB40,0.034208860056270496
RRP12,0.034205855359982065
AIFM2,0.034203373949281086
SLC26A11,0.03419896515442159
POFUT2,0.03419742351089213
ATXN7L3,0.034196940873082615
PAQR7,0.03419419548019896
RIF1,0.0341791390446335
SAR1B,0.03417563264500854
ZNF573,0.03417284316164731
TMEM60,0.0341624764988618
C2orf76,0.034149820214837985
PGP,0.03414046809113383
TADA1,0.034140297244519904
VPS26B,0.03413868143618812
DHX37,0.034137628945476846
DDX47,0.034134550090757144
ISY1,0.0341187223128286
C14orf93,0.03410430018568287
GMPPB,0.03409483117801842
ZNF232,0.03408727251953482
FAM111A,0.034042195257999217
PRPF8,0.03404106943254786
GPM6B,0.034031804077889555
TBCCD1,0.03402402487549282
PGAP3,0.034020940834728834
SMAD9,0.03401049643925553
POMT2,0.03399500582417145
C22orf29,0.03399214345797901
FKBP15,0.03398635967684263
BCL2L12,0.033980237992861706
ARHGEF25,0.033953609799637456
SAC3D1,0.03393817132094122
EGR2,0.03393418147430991
MYCT1,0.033932283907212306
POLD1,0.033925875214339374
VANGL1,0.03392513201482221
GBA2,0.033916257946921206
ZNF641,0.03391619864652423
ZFAND2B,0.03391511850159263
LRRC58,0.03389660803629973
MUT,0.0338787705364172
TCF25,0.03387350425820815
SGSH,0.03385919289002063
NCLN,0.03385252514831235
ATP13A2,0.033852159194865034
CRIPT,0.03383712352295148
LMF2,0.03383428373390909
ZFPL1,0.033831113497432064
HSPBP1,0.033823914892746255
GLTPD1,0.03381123547449454
NQO2,0.033803591335459585
LRRC27,0.033801469932783386
HDAC10,0.03379971952832079
RENBP,0.033798978248164746
LAT,0.03379406814391234
IKZF5,0.0337915196561601
RABL2A,0.033785839529249954
NRIP2,0.03378238840881963
MRPL48,0.03378128598135532
GDAP1,0.03377765178127673
C19orf52,0.03377723375284319
NUP43,0.03377079564363353
RNF8,0.033757184834272
HGS,0.033727072808781615
TMEM194B,0.033716116716443714
HMGXB3,0.0337144473225809
TMEM33,0.03370608072678067
FAM192A,0.03368488183391949
COG2,0.03367943871236982
FBXL6,0.03366472477569512
SIN3B,0.033663209829153815
APOBR,0.03366115503719022
TPRG1L,0.03365638536159231
LENG8,0.03364928707055954
PSKH1,0.03363670630733897
TRIM56,0.03362987978314825
SRFBP1,0.03361889826128197
TXN2,0.033608993346178034
ORAI3,0.033608208206051475
RNF40,0.03360491617635198
CLPB,0.0336030435269882
DDX46,0.033597081832464556
FTSJ1,0.03359456679635486
GATC,0.033593063036921694
DYNC1LI1,0.03357812104712152
KIAA0556,0.03357318597124491
FAM104B,0.03356764996438422
UEVLD,0.03356609501940062
COMMD7,0.03356579535635817
LEPREL2,0.033563957801401804
HPS5,0.033560708980031204
NACC1,0.03353435238573196
POLR3E,0.03352543032474443
BACE1,0.033521520424653214
NDUFAF1,0.033520212895492306
SUV39H2,0.033516143122115996
ALG2,0.03350537463911349
BRCA2,0.03350513005525654
TMEM39B,0.03349880574352048
PIAS3,0.033488804813714815
RAB11FIP5,0.03348788399212159
ABCF3,0.033482283690972815
G6PC3,0.03347762785626672
ZNF282,0.03347326985969988
PAQR4,0.03345696588016309
FLJ37453,0.03345274480285371
MAGEH1,0.033443316437143586
GUCY1B3,0.03344293161705998
TSR2,0.03343372031395326
SLC16A2,0.033422555253484004
MIS18A,0.0334197415097837
TMEM234,0.03341935878329542
NADK,0.03340241484686314
AP3D1,0.0334009412628461
TEX261,0.033400619862209206
CTBP1,0.033392761116866385
TRIM23,0.03338169444437592
KLC4,0.033373136598559366
IQCG,0.033369960232360274
MNT,0.033368376297773644
CDC42EP2,0.03336656330465056
RAD51C,0.03336024829801121
TMEM25,0.03335152520682756
LRRC23,0.03334005879376997
NFKBIB,0.03333657725175642
C11orf84,0.03333576146124322
ALDH1B1,0.03333476526776791
ZNF622,0.033319852153892784
ZNF816,0.03331965114854281
SFXN2,0.03331673691742314
NAALAD2,0.03331397737980407
DLST,0.033276139672948186
PUS7L,0.03325272967400433
FGD1,0.03324452347725741
FAM86DP,0.03323872264088737
COG7,0.033236035589100765
ZNF500,0.033222581611414004
SMC2,0.0332013214575238
CCNG2,0.0331863601718066
RCAN3,0.03318225885326649
COMMD2,0.03318144996326444
SAP30BP,0.03317855199729372
SUCLA2,0.03316729896001341
THBS3,0.033165681021605865
MLKL,0.03315274270850897
TMEM127,0.03315208774553797
NUP93,0.033128873219407204
ACAP3,0.033128008156459034
RPAP3,0.03312146916353444
MGEA5,0.03311642619266442
NFU1,0.03311282956133717
E2F4,0.03310867756995757
ASB7,0.033108626325916504
TLR7,0.03309752196767969
LDOC1,0.03309426053861178
CLUAP1,0.03308959355708984
PXMP2,0.033080096538871416
ZNF397,0.03307679610121049
SYCE1L,0.03307650910802496
HTATSF1,0.03306921514591954
AP1G2,0.033044861451468045
RILPL2,0.033038787731579394
TBP,0.033036722935838286
PQBP1,0.03303518811855052
S1PR3,0.033020998847779065
ATMIN,0.033011911778953226
UBA5,0.03301030957649879
SLC45A3,0.03300567853484969
FBXO5,0.032995235659562853
ZNF483,0.032991783774185206
FBXO44,0.03298675931841997
MED8,0.03296449814456745
IRAK4,0.032960664728866905
API5,0.032959226994614815
KAT2A,0.03295351847916765
RNF31,0.03294277613270882
SCO1,0.032942741920038855
TRIM65,0.03292958434075312
C2orf47,0.032921242859594975
TIPRL,0.03291099347261943
CCDC86,0.032906708983360254
PRPF40A,0.03290394876099792
MAGOHB,0.03289439484914795
TRIM59,0.03289126826445605
NAA10,0.032888911772342835
GTF2H1,0.03288470465963019
ZBTB3,0.03287342033741993
ATG2B,0.03286645796911841
TOP3A,0.03286323158147966
FIGNL1,0.03285686300291618
DSEL,0.03285609990299342
LOC146880,0.032854556685285925
MESDC1,0.03285259864196651
SARS2,0.032832949811268226
NAT10,0.0328176443311526
ERCC1,0.03280207418933659
IWS1,0.032799253428338185
PARP3,0.03279424189596389
ZNF692,0.03278920389056607
USP4,0.03278690483722611
MIER3,0.0327843790838334
RPL23AP53,0.03278312511416736
FARSA,0.032769690050579954
MED20,0.03276695170520502
NDN,0.03276522914301857
ARGLU1,0.032763360278635356
SGTA,0.03276063430351718
CLDN23,0.03274895032862027
PDE4A,0.03274632280442616
CARM1,0.032741852753255314
FBXO21,0.032725095201784384
CASKIN2,0.03271863922886773
METTL3,0.03270804328671436
TMEM167B,0.0327044974022762
IL17RC,0.032696919842135345
MECR,0.032684209719374795
MBD6,0.032679719475065476
DCAF7,0.03267504206867441
C6orf203,0.03265596896671864
ZNF696,0.03265233782302607
PNPLA2,0.032634937435421514
MRPL45,0.032634124802797475
PMS2P4,0.03262923240354101
ZNF234,0.03262488339160295
DUSP7,0.03260345752745246
TRMT5,0.032603174662233544
ALG10B,0.03259775689210071
OTUD1,0.032586832695861316
TRPC4AP,0.032581917074210015
LPCAT4,0.032581130190595255
RPS6KB2,0.03257404438816645
YARS,0.03257162182797517
FAM98C,0.03256786139867685
RMND5A,0.032563962738405894
PFAS,0.03256092035465163
FASTKD2,0.0325553031168395
OGN,0.03254647138379145
ARL6,0.032538485438040735
ZNF45,0.03253231308852544
FECH,0.03252854370574854
RBM10,0.03249946502256969
TAF12,0.03249467779541271
OSBPL2,0.03249335684660748
ALDH4A1,0.03249253800721689
ANKFY1,0.03249207568287478
CCR5,0.03249163840030546
SF3B1,0.03249125067801201
DMPK,0.032491245913325265
ABCF2,0.03248593989682336
ERICH1,0.03248518450081773
CD180,0.03247446058817188
COQ2,0.03245408397016275
PPP1R12C,0.032452301810764896
PRKD2,0.032448702966467534
GNL3L,0.03244352224567824
KDSR,0.032442494938544765
ARFGAP2,0.03243990123627848
TMEM182,0.03243685654244445
TRIM21,0.03243395701193099
TRIM52,0.03243214278404027
TUBGCP5,0.03242962910382732
ZNF845,0.03241572583453995
FAM53C,0.03240526163219322
SLC43A1,0.03240227105438482
QSOX2,0.0323980267128047
PLK3,0.032394588938713685
TGIF2,0.03239232557537509
RINL,0.0323890029970674
TUSC1,0.03238482694774914
COX19,0.032368062688205364
GTF3C1,0.03235048865189104
GJD3,0.032341779240851784
GVINP1,0.03234009991571067
TMEM231,0.03233459200201307
FAM98B,0.03233410657319128
BTD,0.03232649754711657
TBC1D10B,0.03232569192402359
ANKRD13D,0.032321853345891334
LAYN,0.03232096015480315
PDPR,0.032318444996570876
MIER2,0.03230034173094254
CRYGS,0.032297411599427256
TAPBPL,0.03229567862314013
CNOT3,0.03228753520124416
CAD,0.032285693291269034
LRRC37B,0.03228026369597732
RNF219,0.03227420522476126
PHKA2,0.03227328931993367
MAP2K7,0.0322505199892452
PAXIP1,0.03224746693285567
DNAJC11,0.03223933640136512
STX4,0.03223672027711296
IMPACT,0.03223628718712831
ZNF417,0.03222421562281633
YY1,0.03221870635893338
ENTPD4,0.032215546522286545
SMC1A,0.032203016698772735
ETFDH,0.032181888815672896
C17orf85,0.03218087684048574
SERAC1,0.032180579736445065
ZBTB17,0.03217437846130252
C9orf142,0.03217005834055018
SLC41A1,0.0321698763552232
GRK6,0.03215974982517573
NUBP1,0.03214958691242043
SASS6,0.03214333092927568
TMEM106A,0.03214192258981545
RBM43,0.0321393587977286
HINFP,0.032135070341113195
NHEJ1,0.03212948641266614
UBL7,0.032126252924927795
MAVS,0.03212356946702031
UBTF,0.03212277567748006
EWSR1,0.03212258885859911
NUDT12,0.03211963801560947
LTB4R,0.03211045266545728
TCP11L1,0.03210585974914891
MED1,0.032102511852088615
FAM98A,0.03209936961352336
C19orf55,0.032098030717406106
SFT2D1,0.032096618371948285
TARBP2,0.03208527276989292
DGCR8,0.032083002595854074
EXOSC1,0.032081240712806235
FBXL12,0.03207997540091499
ARL4A,0.03207897280455411
DNAJC19,0.032072640193329865
FLYWCH2,0.032072285850245276
PJA1,0.03206767608749737
ZNF567,0.03206719227527755
RNF169,0.03206676974529108
ACOX1,0.032064147055459846
RBFA,0.03206292931581527
LRRC41,0.03205933301078041
SLC46A3,0.0320542328250156
EIF4E,0.03205062525004432
FAM161A,0.032049843184177515
SRSF8,0.032044640865503134
DDX23,0.03204263945504158
ZNF347,0.03204224607758022
ZMAT5,0.03203079965940323
SEMA4F,0.03202854627477763
GFOD2,0.03202387170541128
ILVBL,0.03201730523991738
SLC25A15,0.03201580479356472
GATAD1,0.032009096895401684
TERF2,0.03200534667447458
HTRA2,0.03199976820157887
CBX5,0.0319816556540325
SLC39A3,0.03198026528873388
ZNF24,0.031980150454303274
SLC38A7,0.03197639460574419
N4BP2,0.03197629171225589
ARL3,0.03197575486553545
CENPH,0.03196898374228169
GPN3,0.03194528441415882
KRBA2,0.031938349153314276
DNAL4,0.03193745641553209
CETN3,0.0319350356550183
MOCS1,0.03192706584952012
TDG,0.0319216631152257
NR1D1,0.031919761551271235
SYNM,0.03191420534995324
DLL4,0.03189991825388297
KLRAP1,0.03189260171397095
SLC25A38,0.031882950444434906
C19orf66,0.031868055240628114
FPGT,0.03184469185889405
ZNF551,0.031837858032692234
MAPK3,0.031828510107052406
SAT2,0.03181313633643364
PEMT,0.03179723405090326
TYW3,0.03178887837225444
ZNF223,0.0317887614530441
TMOD2,0.031770543852915376
FTSJ3,0.031760074208587605
FBXO30,0.03175029554174495
RFK,0.031743918646952286
PPM1F,0.03173128905619333
ZNF785,0.03173031984216873
ZNF12,0.03172898743906782
ASF1A,0.031723149398082295
POLR3C,0.0317033751232474
FDXR,0.03170072387800421
MAP3K12,0.03169854161743355
RNF123,0.03169616137290951
RNF14,0.03169459789059437
LRP3,0.03169251582955945
DNAJC27,0.03168768806617415
CRBN,0.03168133260428028
PNKP,0.03167995058784637
PLXNB1,0.03167300094475428
ZFP90,0.03167258467769737
TMEM170A,0.03166366536326063
TMEM134,0.03166249836667266
METTL22,0.03166249294911609
GLIPR1,0.031662216064135
TOPORS,0.03166012312163388
UAP1L1,0.031658832883593606
CAB39L,0.031656823442894784
BRF2,0.03165681998419552
MAST3,0.031650848620064544
RBM23,0.03164217169402866
RRAGB,0.031635861042594145
NOP2,0.03163526838767835
CLN5,0.031618170347299704
ADAL,0.03161743945565055
IL2RB,0.03157915620070728
DCTN5,0.03157813559602326
RPP25,0.03156913608304318
NUDT3,0.031542602569977304
DDX54,0.03154111542135828
ZNF333,0.03153972107756761
PIH1D1,0.031537866086758966
PAF1,0.031519221846720326
AIF1L,0.03150952502898993
TTYH2,0.03149961664711426
EFNA4,0.03149044298092206
PEX26,0.031486749929466366
ANKS6,0.031483961323374186
TOLLIP,0.03148256656118249
ZNF581,0.03148178086838154
HARS2,0.031470559381523364
DDX41,0.031467095577052205
TRPT1,0.0314670143749807
VEZF1,0.031466211193541684
PCGF2,0.03146154993632375
ZCCHC8,0.03145179827275738
APCDD1,0.03144367023820974
DPY19L4,0.03143858723185472
HDGFRP2,0.03143360259323005
EXD2,0.03142205207629742
STK11IP,0.03141559020393599
KRR1,0.03141164159261313
GMPPA,0.03139925312974611
PDHA1,0.03139736969667707
C2CD3,0.03138514827689501
C6orf120,0.031383910798268085
SLC22A17,0.031383297106967335
STK11,0.031383038099195404
C17orf75,0.03136795436380528
NUDT15,0.03136671076838756
PLCD1,0.03136490785037029
RASSF1,0.031361439968778604
POLD3,0.03135272657067737
FAM133B,0.03134795335638378
CABLES2,0.031340481482089136
STAT2,0.03133984062315493
GRWD1,0.031329330954005016
GMIP,0.03129369531083799
TMEM47,0.03129032553046947
NEURL4,0.031284774046822145
CDK9,0.03125962034846693
STRADB,0.03125617750537569
CHTF18,0.031243456104334554
PRPSAP2,0.03123756674338599
DDX59,0.031231225523024864
MICAL1,0.031230760257834642
SRSF6,0.031226269320038195
AIFM1,0.031221749035224133
KCNJ2,0.031218916865643508
C10orf118,0.031209521593787728
NMT1,0.03119658536083767
PEX13,0.03119449500068782
MB21D1,0.031192112955038275
HCFC1,0.031191505930387012
DOLPP1,0.03118616243403628
YIPF1,0.031182914462283377
NDUFA10,0.03117928632682469
DIABLO,0.03116974418137863
MOSPD3,0.031166182109269976
WFS1,0.03115914995861661
TRABD,0.03115848515854376
ORMDL1,0.03115771466962501
LZIC,0.03115370885844219
RAE1,0.031141160057831338
SCAMP4,0.031126880967407424
NOL8,0.03112063017024897
MMGT1,0.03111269492258081
TRIP4,0.03109140016302627
ZNF81,0.03108856420951936
TPRA1,0.03108457392865282
WDR45,0.03108008687091367
BRPF3,0.031079175228967703
C9orf64,0.031069586290017062
PHF7,0.03105149461153566
GSK3A,0.031048144855095904
TMEM206,0.03104678566194081
DMWD,0.031041466675852634
FNBP4,0.031033223553673085
TP53I13,0.03103057225948518
ZNF669,0.031026651597758602
MAFG,0.031026405165636116
MTCH1,0.031011225472743657
CPPED1,0.0309980572048738
SAMD4B,0.030996656711276792
PSD4,0.03099636031402365
DCAF17,0.030972189078878068
CENPO,0.03096783998691164
PTGS1,0.03096619180373512
PCGF6,0.030961104132238793
NOM1,0.030934065728916806
SNRNP70,0.030933175684628167
DYNC1LI2,0.030918364006598833
DONSON,0.030912197728437077
RAF1,0.030908537095592256
STK36,0.030902472658853288
C3orf17,0.03090006055295258
PPP6C,0.03088647700560061
FAM131A,0.030886218825841784
MFNG,0.030842819459993422
PCYOX1L,0.03083861368781724
ZNF101,0.03083459320804631
ZCCHC9,0.030832372532065857
CAMTA2,0.030826253519421615
ETV3,0.030821809746895707
DNAJC18,0.030810898842539597
ATN1,0.030785749464232477
TOX4,0.030772093385517296
PRDM15,0.030750657752100105
NYNRIN,0.03074969019181144
COG1,0.0307489082091407
TNFRSF14,0.030744577319198985
TBL2,0.03073186314265529
EIF2B3,0.030729318117399776
GTF3C5,0.030725872887753615
GEMIN7,0.030724052407828533
ESF1,0.03071344290337638
C21orf2,0.030707564099647467
CENPL,0.030705749375361118
ERAL1,0.030695849413178593
DNAJA3,0.030672413536940668
MFAP1,0.0306659314317005
DIS3L,0.030665292921846266
ALX3,0.030664399346695317
TMEM128,0.030664112324034563
SURF2,0.030663894259692997
JOSD2,0.030661564457786523
TMEM204,0.030659083809753945
ZNF350,0.030655609106741647
HPS4,0.030652857145315127
COX18,0.030637934558334717
UBQLN2,0.03063454156149836
NCAPD3,0.03063042361858705
NUDT9,0.030630400424153856
CUL9,0.030626045502997454
DPH2,0.030611185205421474
PSMD5,0.030609927203090356
PHF8,0.030602642061193785
POLR3B,0.030601594681756876
ZBTB6,0.03059989060717757
ZNF865,0.030595697328272334
MAN2A2,0.030588427421713825
APAF1,0.030587106271319713
ZNF175,0.030580832116575158
COQ5,0.030578233520846085
ING2,0.030575419318418375
AP3M2,0.030571563146022607
ZNF543,0.030569376100135676
TACO1,0.030565127560737062
SUGP1,0.03055253418326618
EIF4EBP2,0.030552137829622766
UTP6,0.030540542008521014
YTHDF1,0.030537322033641023
ZNF30,0.030534340577881066
TMEM5,0.030526303940851363
PPP5C,0.03052183593713919
DUS1L,0.030516238170999976
NUP188,0.030505613017638784
EXOSC3,0.03049598385567145
GPRC5B,0.03046673210186502
POLG,0.03045830085551614
TAF8,0.030451593144378755
PEX11B,0.030451019825490352
PNPLA6,0.030446527740958455
ASB8,0.03043519365179179
C11orf63,0.030429176820907643
SF3A1,0.030426442844440738
TOMM34,0.030407653014218168
AKT1S1,0.030400144258174843
TCEAL1,0.030395649442581992
POMT1,0.030395072908054547
ALG13,0.03038914033196015
HEBP1,0.030384135470355244
TIMM8A,0.03038181759045604
TMEM222,0.030379587606617162
POLR3GL,0.030379263473288953
RPL23AP82,0.03036934524823894
SYVN1,0.03036159684979074
UBFD1,0.030357024083868228
FZD4,0.03035676542513887
CATSPER3,0.030355690549767046
ZSCAN30,0.03035524339246813
CASS4,0.030348286287118522
PPIE,0.030343643258042702
EXOC7,0.030315929168483916
TUBGCP6,0.030296665497216654
RFXANK,0.030296252113474642
THAP6,0.03029098907417414
CCDC142,0.030283519603078454
GMEB1,0.030275045853623485
GGA1,0.030262848763606708
C10orf88,0.030255593114971013
INPP5E,0.030248403681356534
CRAT,0.03024563221815206
NIPA1,0.03023601032870782
LOC642361,0.03022886109748951
RMND5B,0.030214795544596454
C9orf156,0.030214714243643533
SUPV3L1,0.030192444354083234
NRSN2,0.030187398994097187
UBN1,0.030175238670866588
RIOK2,0.030161411486022287
THAP11,0.030158826492694774
EIF1B,0.030156319214701514
SLC29A3,0.03014115028411407
DLG4,0.03012663378685675
MKS1,0.030125257838120187
C18orf21,0.030115971922357383
NISCH,0.030101316858576907
ZADH2,0.0301001273528339
GTF2H3,0.03009747757476846
CPT2,0.03008911238196708
CLK2,0.03007788476228371
ASB13,0.030065073336468857
MBLAC2,0.030053872156663573
C5orf24,0.030045839583970817
CSNK2A2,0.030041312868792264
MITD1,0.03003623700239299
AKAP5,0.03002502959013994
RNMTL1,0.03001582785439778
ECD,0.030009483066529213
DEDD,0.03000762613346581
C1orf123,0.02999496532918249
WDR18,0.029993382090494364
FADS3,0.02998894953759808
TSR1,0.029950382462415825
SLC27A3,0.02994855369455565
ZBTB47,0.029941944261383375
ZNF701,0.029937996800416228
PTCD2,0.029936399946107663
HNRNPH1,0.029935421971011313
RBBP6,0.029934446291220006
MKRN2,0.029926805913372753
EPN1,0.0299232312753663
TSEN54,0.029912257284758756
LIG3,0.029911961008018885
MSTO1,0.029910438302941274
EIF2B5,0.02990388607707031
CHDH,0.029903215822233705
TMEM115,0.029890567808760135
CLCF1,0.029884941608051656
NDNL2,0.029875333939593216
INTS2,0.029870330805114004
NSUN4,0.029865695451179553
ZDHHC5,0.029850131818580254
TNK1,0.029847787849933867
CSTF1,0.02983545305521661
MED29,0.029822715176817907
MRM1,0.029813721237431683
ZFP82,0.029811009154932993
MTERFD3,0.02981041824992789
PCMTD2,0.029808126384736327
ZFP28,0.02980345120114714
KIAA0195,0.029797797867498768
ING5,0.029787111759198993
C4orf27,0.029786247466764067
BRCA1,0.02977093646403109
EFTUD2,0.029759152546643613
ZNF484,0.029757931421816597
THAP5,0.029750021445695336
PNMA1,0.02974408844970876
ZNF554,0.029739589250309204
HSF1,0.029730394029293263
SPATA2,0.029716437655557284
MRPL46,0.02970651515327236
SMYD4,0.029704116179323885
POLH,0.029695077971615014
RSAD1,0.029692791767139095
HEATR3,0.029690451200509387
TRIM35,0.029686150570917363
OSBPL7,0.029676285346607552
SPATA20,0.029670362297149096
LRFN4,0.029667754040641457
SLC2A8,0.029663991457804136
MASP2,0.029645175231258494
SFT2D3,0.02964366753949595
FKRP,0.029643278038709028
ODF2,0.029636863287892622
UBE4A,0.029632054434388305
NUMA1,0.02962944968833883
MFAP3,0.029625741737685656
CAPN7,0.029622747266853443
NAA30,0.029620433052819802
RBM18,0.029619053360461195
DET1,0.029617034564183343
FBXO11,0.029614262649678733
FAM199X,0.02961305249474349
GK5,0.02960094067536822
THAP7,0.029587802861840415
DVL2,0.02958489555494731
ZNF518B,0.02957478305456854
SGTB,0.029573795617724774
ZNF8,0.02957101419928812
PMS2,0.0295685373829066
SLC48A1,0.02956065903461223
CPOX,0.02955827844391436
ATP6V0A2,0.02955403482059949
ADAT2,0.02952959228112625
TNPO2,0.029527655936419483
PMS2CL,0.029521532318910904
LYSMD2,0.029519549973945524
FAM83G,0.029507596665915105
TAF1C,0.02950122997316218
EIF3A,0.029501041350373645
DRG2,0.029487191523257343
ROGDI,0.02948398035402497
ZNF619,0.029480437705874468
RPUSD1,0.029471753538697926
ARMCX1,0.029469878759546424
GTPBP2,0.02945893290091869
NAT1,0.029449299375370934
SNORD7,0.02944842003338512
OGFR,0.029444184622520957
C14orf169,0.02944386013875495
ERLIN1,0.029441216731070766
ZMYND19,0.029437308645884272
CCDC25,0.029433376179204683
MORC2,0.029425503796542712
VPS33A,0.029409197077629873
ARAF,0.029408236587089763
TCHP,0.02939790282123073
NFATC4,0.029396433430064435
RASL11A,0.029392033999731344
PPP1R3D,0.029390839927866407
LEPRE1,0.02938882985226288
NECAP1,0.02938419004972928
GEMIN4,0.02937611314173782
ALG9,0.029360319149038788
RFNG,0.029356632620161763
CCDC43,0.02935620770801005
DNAJC5,0.029335960510572034
ZDHHC8,0.029328223322559674
RAB33B,0.02932379731515454
ZNF525,0.029312199076567284
ZSCAN20,0.029309490430410617
PLEKHF1,0.029309277609004505
ZNF672,0.02930656197588106
ZSCAN21,0.029303305008106857
PAIP2B,0.029300463454207573
E4F1,0.029293315757870055
ACTR5,0.029286179576613402
TRIM41,0.02928524028133082
HAUS2,0.02927253787615832
OSTM1,0.0292653183613492
MR1,0.02926354509178733
PLK4,0.02926252529411863
CCDC134,0.029262462828825324
UBE3B,0.029255971319126425
TFAP4,0.029237643998373055
XAB2,0.029231582714522822
LRRC45,0.029222305064386587
PYGO2,0.029212548523976867
PRKAR2A,0.029212026412659627
ATG13,0.0292052082424543
YRDC,0.029205053213427295
C7orf26,0.029192451140544452
HOOK2,0.029186712154484047
RIPK1,0.029178546973602303
LINS,0.029161060558437764
CHPF2,0.029159044745242474
UBAC1,0.029151975994080263
HDAC3,0.02913748931230859
ZUFSP,0.02913298423220307
ZDHHC6,0.029127661137864157
PLA2G15,0.029117889927823895
KLHL36,0.02910043434224483
ADCK2,0.029094221201426622
ZNF786,0.02909147238234626
ZNF570,0.02907859191254793
PCK2,0.029078352597413704
FAM160B2,0.02907816128616642
PRR14L,0.0290721331600326
MFSD9,0.029071728208574735
ZSWIM1,0.029061531068904696
ALKBH3,0.029056411325004354
ZNF419,0.029055725585885928
URB2,0.029053546399223848
BCL2L2,0.029041066768757375
NUDT16,0.029033788547757736
PITPNM1,0.029023003040675257
JRK,0.029016408343851444
PREB,0.029002176718637314
TRAPPC2P1,0.028997359731402755
REXO1,0.028970519882100986
C17orf58,0.028967464047549688
ERI1,0.028967340021654117
PIAS4,0.028961751858939077
ERCC4,0.028946543294631966
DCAF4,0.02893667149866939
TMEM192,0.028935970938252134
ZNF544,0.028935497006790087
ZNF569,0.028924609242597984
CAMLG,0.02892298132083881
MIF4GD,0.02892075206333336
ZNF548,0.028910207825054105
SERTAD4,0.028900083503761907
SAAL1,0.028881087751758162
FKBP14,0.028834170172767563
EID2,0.028824530306272494
KIF20B,0.028815797037925993
TRIM25,0.028808926724199026
PIGK,0.02880729657157386
PRPF31,0.028795434503676647
C8orf37,0.028795398286123906
ZNF512,0.028789403545186668
MEIS3P1,0.028773954868302327
TRAK1,0.02876105030226082
TAB1,0.028755062975202545
AARS2,0.028754691025717965
NRBF2,0.02873483742444141
SLC29A2,0.028722620670590702
SNRPA1,0.028719608412689304
TOP3B,0.028700777761371046
NFKBIE,0.028690745614137963
ZNF687,0.028689239017337664
ABCC10,0.02868422827712875
FAM189B,0.028683072778207717
FXR2,0.028682698043832576
